id,label,description,location,nbPeriods,firstPeriods-startDate,firstPeriods-endDate,firstPeriods-nbParticipants,firstPeriods-status,firstPeriods-allDay,author,creationDate,lastModificationDate,visibility,status,frequencyType,dayOfWeek,dayOfMonth,frequencyValue,groupPartSize,groupOrgSize,eventType
6014ca409eb06b70861dc3de,Dr. Kruchten,,villeneuve,1,2021-02-05 14:00,2021-02-05 15:00,,,,6014c94e87a2df7a6734b6f9,2021-01-30 03:53,2021-01-30 03:53,PRIVATE,CREATED,ONCE,FRIDAY,5,1,0,1,EVENT
60159e8987a2df7a6734b859,Anniversaire Quentin,,,1,2021-01-31 12:00,2021-01-31 13:00,,,,60159dcc9eb06b70861dc543,2021-01-30 18:59,2021-01-30 18:59,PRIVATE,CREATED,ONCE,SUNDAY,31,1,0,1,EVENT
60159ee09eb06b70861dc557,Rdv Oillic,,Pasteur,1,2021-03-19 15:15,2021-03-19 16:15,,,,60159dcc9eb06b70861dc543,2021-01-30 19:01,2021-01-30 19:01,PRIVATE,CREATED,ONCE,FRIDAY,19,1,0,1,EVENT
60159f159eb06b70861dc55b,Rdv dermatho,,Pasteur ,1,2021-05-03 09:30,2021-05-03 10:30,,,,60159dcc9eb06b70861dc543,2021-01-30 19:01,2021-01-30 19:01,PRIVATE,CREATED,ONCE,MONDAY,3,1,0,1,EVENT
6015b3e187a2df7a6734b87b,Solfège,,,1,2021-02-06 10:00,2021-02-06 11:00,,,,6015af499eb06b70861dc573,2021-01-30 20:30,2021-01-30 20:30,,CREATED,Null,Null,Null,Null,0,1,APPOINTMENT
6015b68d9eb06b70861dc5a8,Publication du chapitre 1,,,1,2021-02-02 18:30,2021-02-02 18:30,,,,6015b5e49eb06b70861dc592,2021-01-30 20:42,2021-01-30 20:42,PRIVATE,CREATED,ONCE,THURSDAY,2,1,0,1,EVENT
6015bd739eb06b70861dc5b3,Cours Julie,,,1,2021-01-31 09:00,2021-01-31 11:00,,,,6015bd0f87a2df7a6734b897,2021-01-30 21:11,2021-01-30 21:11,PRIVATE,CREATED,ONCE,SUNDAY,31,1,0,1,EVENT
6015cabe87a2df7a6734b8d3,Anniversaire 2021,Anniversaire ,,1,2021-02-10 16:00,2021-02-10 19:00,,,,6015c9ac9eb06b70861dc5d7,2021-01-30 22:08,2021-01-30 22:08,PRIVATE,CREATED,ONCE,WEDNESDAY,10,1,0,1,EVENT
60167ef087a2df7a6734b941,Complété le livret de stage,Sur ordi sur doc,,1,2021-01-31 16:00,2021-01-31 17:30,,,,6015c4f99eb06b70861dc5b7,2021-01-31 10:57,2021-01-31 10:57,PRIVATE,CREATED,ONCE,SUNDAY,31,1,0,1,EVENT
60168ade87a2df7a6734b94c,BTS ,,gennvilliers ,1,2021-01-31 09:30,2021-01-31 17:30,,,,60168a869eb06b70861dc66e,2021-01-31 11:47,2021-01-31 11:47,,CREATED,Null,Null,Null,Null,0,1,APPOINTMENT
6016d3f887a2df7a6734b9de,menage,,,1,2021-02-05 16:53,2021-02-05 17:53,,,,6016d2e087a2df7a6734b9cf,2021-01-31 16:59,2021-01-31 16:59,PRIVATE,CREATED,ONCE,FRIDAY,5,1,0,1,EVENT
6016fa799eb06b70861dc752,DITF,1 à 3 (si possible),Maiso.,1,2021-02-01 18:15,2021-02-01 19:00,,,,6016f96b9eb06b70861dc73b,2021-01-31 19:44,2021-01-31 19:44,PRIVATE,CREATED,ONCE,MONDAY,1,1,0,1,EVENT
6016fabd87a2df7a6734ba3d,DITF,3 à 6 (si possible) ,Maison,1,2021-02-02 18:15,2021-02-02 19:00,,,,6016f96b9eb06b70861dc73b,2021-01-31 19:45,2021-01-31 19:45,PRIVATE,CREATED,ONCE,THURSDAY,2,1,0,1,EVENT
6016fb5287a2df7a6734ba40,Session running N°1,Objectif 6km en 40/45min,Extérieur,1,2021-02-03 16:30,2021-02-03 17:40,,,,6016f96b9eb06b70861dc73b,2021-01-31 19:47,2021-01-31 19:47,PRIVATE,CREATED,ONCE,WEDNESDAY,3,1,0,1,EVENT
6016fb8f9eb06b70861dc757,DITF ,En fonction d'où je suis rendu,Maison,1,2021-02-04 18:15,2021-02-04 19:00,,,,6016f96b9eb06b70861dc73b,2021-01-31 19:48,2021-01-31 19:49,PRIVATE,CANCELED,ONCE,TUESDAY,4,1,0,1,EVENT
6016fc3187a2df7a6734ba54,DITF,En fonction d'où je suis rendu,Maison,1,2021-02-05 18:15,2021-02-05 19:00,,,,6016f96b9eb06b70861dc73b,2021-01-31 19:51,2021-01-31 19:51,PRIVATE,CANCELED,ONCE,FRIDAY,5,1,0,1,EVENT
6016fc819eb06b70861dc770,Sortie,Sortie avec potes,Chavagnes ,1,2021-02-06 14:30,2021-02-06 18:00,,,,6016f96b9eb06b70861dc73b,2021-01-31 19:52,2021-01-31 19:52,PRIVATE,CANCELED,ONCE,SATURDAY,6,1,0,1,EVENT
6017073987a2df7a6734ba67,Session running N°1,Objectif 6km ,Extérieur ,1,2021-02-07 09:00,2021-02-07 10:00,,,,6016f96b9eb06b70861dc73b,2021-01-31 20:38,2021-02-04 18:24,PRIVATE,CREATED,ONCE,SUNDAY,7,1,0,1,EVENT
60170cdf9eb06b70861dc7b6,JJTSK,Ep de la semaine,Maison,1,2021-02-07 13:15,2021-02-07 13:38,,,,6016f96b9eb06b70861dc73b,2021-01-31 21:02,2021-01-31 21:02,PRIVATE,CANCELED,ONCE,SUNDAY,7,1,0,1,EVENT
60170e4287a2df7a6734bab8,Portail ,,Gendarmerie,1,2021-02-01 08:00,2021-02-01 16:00,,,,60170cd89eb06b70861dc7b0,2021-01-31 21:08,2021-01-31 21:08,,CREATED,Null,Null,Null,Null,0,1,APPOINTMENT
60170ecf9eb06b70861dc7d6,Prise de garde équipe 2,Garde équipe 2,Caserne de sore ,1,2021-02-05 18:00,2021-02-12 18:00,,,,60170cd89eb06b70861dc7b0,2021-01-31 21:10,2021-01-31 21:10,PRIVATE,CREATED,ONCE,FRIDAY,5,1,0,1,EVENT
60170f379eb06b70861dc7dd,Dépannage gendarmerie,,Gendarmerie ,1,2021-02-01 08:00,2021-02-01 09:00,,,,60170cd89eb06b70861dc7b0,2021-01-31 21:12,2021-01-31 21:12,,CREATED,Null,Null,Null,Null,0,1,APPOINTMENT
601734a69eb06b70861dc8ab,conduite ,,,1,2021-02-02 12:00,2021-02-02 13:00,,,,601733b387a2df7a6734bbac,2021-01-31 23:52,2021-01-31 23:52,,CREATED,Null,Null,Null,Null,0,1,APPOINTMENT
601734cb9eb06b70861dc8ad,conduire ,,,1,2021-02-04 10:00,2021-02-04 11:00,,,,601733b387a2df7a6734bbac,2021-01-31 23:52,2021-01-31 23:52,,CREATED,Null,Null,Null,Null,0,1,APPOINTMENT
601734e287a2df7a6734bbca,ophtalmo ,,,1,2021-02-03 11:25,2021-02-03 12:25,,,,601733b387a2df7a6734bbac,2021-01-31 23:53,2021-01-31 23:53,,CREATED,Null,Null,Null,Null,0,1,APPOINTMENT
60173c0f87a2df7a6734bbd8,rendre Dm emc,,,1,2021-02-01 18:30,2021-02-01 19:30,,,,60173b6987a2df7a6734bbce,2021-02-01 00:23,2021-02-01 00:23,PRIVATE,CREATED,ONCE,MONDAY,1,1,0,1,EVENT
60173d9487a2df7a6734bbe6,Avancer Jeux Video,Finir le cours 1,,1,2021-02-01 18:30,2021-02-01 20:30,,,,60173cc99eb06b70861dc8bb,2021-02-01 00:30,2021-02-01 00:31,PRIVATE,CREATED,ONCE,MONDAY,1,1,0,1,EVENT
60173e549eb06b70861dc8c9,Commencer Collage,"Regrouper images pour les deux thèmes
""Violence sexuelle"" + "" divers amours""",,1,2021-02-01 21:00,2021-02-01 22:30,,,,60173cc99eb06b70861dc8bb,2021-02-01 00:33,2021-02-01 00:33,PRIVATE,CREATED,ONCE,MONDAY,1,1,0,1,EVENT
60179c1687a2df7a6734bc50,Mv shinee🎉🎉🎉🎉🎉,,France ,1,2021-02-22 20:00,2021-02-22 23:00,,,,60179af687a2df7a6734bc46,2021-02-01 07:13,2021-02-01 07:13,,CREATED,Null,Null,Null,Null,0,1,APPOINTMENT
6017e42587a2df7a6734bcf9,kiné,,,1,2021-02-15 12:17,2021-02-15 13:17,,,,6017e3b587a2df7a6734bce9,2021-02-01 12:21,2021-02-01 12:21,,CANCELED,Null,Null,Null,Null,0,1,APPOINTMENT
6017e99e9eb06b70861dc9b5,kiné,,,1,2021-02-01 15:00,2021-02-01 16:01,,,,6017e3b587a2df7a6734bce9,2021-02-01 12:44,2021-02-01 12:44,,CREATED,Null,Null,Null,Null,0,1,APPOINTMENT
6017e9d69eb06b70861dc9b8,kiné,,,1,2021-02-04 14:30,2021-02-04 15:00,,,,6017e3b587a2df7a6734bce9,2021-02-01 12:45,2021-02-01 12:45,,CREATED,Null,Null,Null,Null,0,1,APPOINTMENT
6017e9fb87a2df7a6734bd15,rdv dr Gleizes,,,1,2021-02-02 09:20,2021-02-02 10:31,,,,6017e3b587a2df7a6734bce9,2021-02-01 12:46,2021-02-01 12:46,,CREATED,Null,Null,Null,Null,0,1,APPOINTMENT
6017eac89eb06b70861dc9c4,rendez médecin scolaire,,,1,2021-02-09 09:00,2021-02-09 10:00,,,,6017e3b587a2df7a6734bce9,2021-02-01 12:49,2021-02-01 12:49,,CANCELED,Null,Null,Null,Null,0,1,APPOINTMENT
6017eaf19eb06b70861dc9c8,rdv médecin scolaire,,,1,2021-02-05 09:00,2021-02-05 10:00,,,,6017e3b587a2df7a6734bce9,2021-02-01 12:50,2021-02-01 12:50,,CREATED,Null,Null,Null,Null,0,1,APPOINTMENT
6017ec2587a2df7a6734bd2d,irm main,,hôpital Argenteuil,1,2021-02-12 08:15,2021-02-12 09:00,,,,6017e3b587a2df7a6734bce9,2021-02-01 12:55,2021-02-01 12:55,,CREATED,Null,Null,Null,Null,0,1,APPOINTMENT
601832f79eb06b70861dca2e,Vacance ,,,1,2021-04-10 17:55,2021-04-25 18:55,,,,601831be87a2df7a6734bd8b,2021-02-01 17:57,2021-02-01 17:57,PRIVATE,CREATED,YEARLY,SATURDAY,10,1,0,1,EVENT
601849ba87a2df7a6734bdde,vir garde,,,1,2021-02-01 18:00,2021-02-03 08:00,,,,6018491c87a2df7a6734bdd4,2021-02-01 19:34,2021-02-01 19:34,PRIVATE,CREATED,ONCE,MONDAY,1,1,0,1,EVENT
60187ddf9eb06b70861dcac5,naissance bb max,,,1,2021-03-04 10:06,2021-03-04 11:06,,,,6017e3b587a2df7a6734bce9,2021-02-01 23:17,2021-02-01 23:17,,CREATED,Null,Null,Null,Null,0,1,APPOINTMENT
60190c4187a2df7a6734be50,my birthday,,,1,2021-02-02 09:13,2021-07-22 10:13,,,,60190b4587a2df7a6734be3b,2021-02-02 09:24,2021-02-02 09:24,PRIVATE,CREATED,YEARLY,THURSDAY,2,1,0,1,EVENT
601916a087a2df7a6734bec1,docteur Bouguera ,Anesthésie,Hôpital Privé wallerstein,1,2021-02-02 10:00,2021-02-05 11:00,,,,6019129a9eb06b70861dcb47,2021-02-02 10:08,2021-02-02 10:08,PRIVATE,CREATED,ONCE,THURSDAY,2,1,0,1,EVENT
60191a659eb06b70861dcb76,docteur Hercech ,,Angiologie,1,2021-02-12 11:00,2021-02-12 12:00,,,,6019129a9eb06b70861dcb47,2021-02-02 10:24,2021-02-02 10:24,,CREATED,Null,Null,Null,Null,0,1,APPOINTMENT
6019330d87a2df7a6734beef,Export fudji,,,1,2021-02-02 12:30,2021-02-02 13:30,,,,601931769eb06b70861dcb86,2021-02-02 12:10,2021-02-02 12:10,,CREATED,Null,Null,Null,Null,0,1,APPOINTMENT
601933c287a2df7a6734bef2,Liv,,,1,2021-02-03 11:30,2021-02-03 15:30,,,,601931769eb06b70861dcb86,2021-02-02 12:13,2021-02-02 12:13,,CREATED,Null,Null,Null,Null,0,1,APPOINTMENT
601933dc9eb06b70861dcba6,Liv,,,1,2021-02-03 18:00,2021-02-03 22:00,,,,601931769eb06b70861dcb86,2021-02-02 12:13,2021-02-02 12:13,,CREATED,Null,Null,Null,Null,0,1,APPOINTMENT
6019346c87a2df7a6734befa,Liv,,,1,2021-02-03 11:30,2021-02-03 15:00,,,,601931769eb06b70861dcb86,2021-02-02 12:15,2021-02-02 12:15,,CREATED,Null,Null,Null,Null,0,1,APPOINTMENT
6019507887a2df7a6734bf2f,contrôle sur les verbes irréguliers,,Lycée,1,2021-02-09 14:12,2021-02-09 15:12,,,,60194fea9eb06b70861dcbda,2021-02-02 14:15,2021-02-02 14:15,,CREATED,Null,Null,Null,Null,0,1,APPOINTMENT
601953f29eb06b70861dcbf9,arthroscanner épaule,,hôpital Neuilly,1,2021-02-09 10:00,2021-02-09 11:00,,,,6017e3b587a2df7a6734bce9,2021-02-02 14:30,2021-02-02 14:30,,CREATED,Null,Null,Null,Null,0,1,APPOINTMENT
6019546987a2df7a6734bf3f,rdv Valéry Gleizes,,hôpital Ambroise Paré Neuilly,1,2021-02-11 09:20,2021-02-11 10:20,,,,6017e3b587a2df7a6734bce9,2021-02-02 14:32,2021-02-02 14:32,,CREATED,Null,Null,Null,Null,0,1,APPOINTMENT
60196df49eb06b70861dcc2a,zbrush topo,,,1,2021-02-14 16:20,2021-02-14 17:20,,,,601272859eb06b70861dc148,2021-02-02 16:21,2021-02-02 16:21,PRIVATE,CREATED,ONCE,SUNDAY,14,1,0,1,EVENT
60196e0c87a2df7a6734bf61,zbrush perso,,,1,2021-02-12 16:20,2021-02-12 17:20,,,,601272859eb06b70861dc148,2021-02-02 16:21,2021-02-02 16:21,PRIVATE,CREATED,ONCE,FRIDAY,12,1,0,1,EVENT
60196ff387a2df7a6734bf65,irm pied,,hôpital Neuilly,1,2021-02-08 09:15,2021-02-08 10:15,,,,6017e3b587a2df7a6734bce9,2021-02-02 16:29,2021-02-02 16:29,,CANCELED,Null,Null,Null,Null,0,1,APPOINTMENT
601973299eb06b70861dcc35,irm pied,,hôpital Neuilly,1,2021-02-08 10:16,2021-02-08 10:30,,,,6017e3b587a2df7a6734bce9,2021-02-02 16:43,2021-02-02 16:43,,CANCELED,Null,Null,Null,Null,0,1,APPOINTMENT
6019737187a2df7a6734bf82,irm pied,,hôpital Neuilly,1,2021-02-08 09:15,2021-02-08 10:15,,,,6017e3b587a2df7a6734bce9,2021-02-02 16:44,2021-02-02 16:44,,CANCELED,Null,Null,Null,Null,0,1,APPOINTMENT
601973c99eb06b70861dcc44,irm pied,,hôpital Neuilly,1,2021-02-08 09:15,2021-02-08 10:15,,,,6017e3b587a2df7a6734bce9,2021-02-02 16:46,2021-02-02 16:46,,CREATED,Null,Null,Null,Null,0,1,APPOINTMENT
6019831f87a2df7a6734bfd0,optic 2000,,Castelsarrasin,1,2021-02-16 11:15,2021-02-16 12:15,,,,6019821f87a2df7a6734bfc6,2021-02-02 17:51,2021-02-02 17:51,,CREATED,Null,Null,Null,Null,0,1,APPOINTMENT
6019e7d387a2df7a6734c06d,jc,,,1,2021-02-03 10:02,2021-02-03 11:02,,,,6019e75287a2df7a6734c056,2021-02-03 01:01,2021-02-03 01:01,PRIVATE,CREATED,ONCE,WEDNESDAY,3,1,0,1,EVENT
601aae5b87a2df7a6734c0eb,Psy Pascale Morellet,Rendez vous,Beauchamp 2 place de la gare ,1,2021-02-10 14:30,2021-02-10 15:30,,,,601aad899eb06b70861dcdd8,2021-02-03 15:08,2021-02-03 15:08,PRIVATE,CREATED,ONCE,WEDNESDAY,10,1,0,1,EVENT
601ab18687a2df7a6734c0f5,cv taxidermiste ,,,1,2021-02-04 15:21,2021-02-07 16:21,,,,601a54169eb06b70861dcd43,2021-02-03 15:21,2021-02-03 15:21,,CREATED,Null,Null,Null,Null,0,1,APPOINTMENT
601ab1b29eb06b70861dcde6,dossier inscription plus recherche maitre dapprentissage ,,,1,2021-02-04 15:21,2021-02-07 16:21,,,,601a54169eb06b70861dcd43,2021-02-03 15:22,2021-02-03 15:22,,CREATED,Null,Null,Null,Null,0,1,APPOINTMENT
601ab1c887a2df7a6734c0fa,service civique ,,,1,2021-02-07 15:21,2021-02-07 16:21,,,,601a54169eb06b70861dcd43,2021-02-03 15:23,2021-02-03 15:23,,CREATED,Null,Null,Null,Null,0,1,APPOINTMENT
601ab81687a2df7a6734c118,eval histoire ,G1 QP et H5 AD,lycee,1,2021-02-12 15:00,2021-02-12 17:00,,,,601ab5ed87a2df7a6734c10e,2021-02-03 15:49,2021-02-03 15:49,PRIVATE,CREATED,WORKDAYS,FRIDAY,12,1,0,1,EVENT
601ab81787a2df7a6734c119,eval histoire ,G1 QP et H5 AD,lycee,1,2021-02-15 15:00,2021-02-15 17:00,,,,601ab5ed87a2df7a6734c10e,2021-02-03 15:49,2021-02-03 15:49,PRIVATE,CREATED,WORKDAYS,FRIDAY,12,1,0,1,EVENT
601ab81787a2df7a6734c11a,eval histoire ,G1 QP et H5 AD,lycee,1,2021-02-16 15:00,2021-02-16 17:00,,,,601ab5ed87a2df7a6734c10e,2021-02-03 15:49,2021-02-03 15:49,PRIVATE,CREATED,WORKDAYS,FRIDAY,12,1,0,1,EVENT
601ab81787a2df7a6734c11b,eval histoire ,G1 QP et H5 AD,lycee,1,2021-02-17 15:00,2021-02-17 17:00,,,,601ab5ed87a2df7a6734c10e,2021-02-03 15:49,2021-02-03 15:49,PRIVATE,CREATED,WORKDAYS,FRIDAY,12,1,0,1,EVENT
601ab81787a2df7a6734c11c,eval histoire ,G1 QP et H5 AD,lycee,1,2021-02-18 15:00,2021-02-18 17:00,,,,601ab5ed87a2df7a6734c10e,2021-02-03 15:49,2021-02-03 15:49,PRIVATE,CREATED,WORKDAYS,FRIDAY,12,1,0,1,EVENT
601ab81787a2df7a6734c11d,eval histoire ,G1 QP et H5 AD,lycee,1,2021-02-19 15:00,2021-02-19 17:00,,,,601ab5ed87a2df7a6734c10e,2021-02-03 15:49,2021-02-03 15:49,PRIVATE,CREATED,WORKDAYS,FRIDAY,12,1,0,1,EVENT
601ab81787a2df7a6734c11e,eval histoire ,G1 QP et H5 AD,lycee,1,2021-02-22 15:00,2021-02-22 17:00,,,,601ab5ed87a2df7a6734c10e,2021-02-03 15:49,2021-02-03 15:49,PRIVATE,CREATED,WORKDAYS,FRIDAY,12,1,0,1,EVENT
601ab81787a2df7a6734c11f,eval histoire ,G1 QP et H5 AD,lycee,1,2021-02-23 15:00,2021-02-23 17:00,,,,601ab5ed87a2df7a6734c10e,2021-02-03 15:49,2021-02-03 15:49,PRIVATE,CREATED,WORKDAYS,FRIDAY,12,1,0,1,EVENT
601ab81787a2df7a6734c120,eval histoire ,G1 QP et H5 AD,lycee,1,2021-02-24 15:00,2021-02-24 17:00,,,,601ab5ed87a2df7a6734c10e,2021-02-03 15:49,2021-02-03 15:49,PRIVATE,CREATED,WORKDAYS,FRIDAY,12,1,0,1,EVENT
601ab81787a2df7a6734c121,eval histoire ,G1 QP et H5 AD,lycee,1,2021-02-25 15:00,2021-02-25 17:00,,,,601ab5ed87a2df7a6734c10e,2021-02-03 15:49,2021-02-03 15:49,PRIVATE,CREATED,WORKDAYS,FRIDAY,12,1,0,1,EVENT
601ab81787a2df7a6734c122,eval histoire ,G1 QP et H5 AD,lycee,1,2021-02-26 15:00,2021-02-26 17:00,,,,601ab5ed87a2df7a6734c10e,2021-02-03 15:49,2021-02-03 15:49,PRIVATE,CREATED,WORKDAYS,FRIDAY,12,1,0,1,EVENT
601ab81787a2df7a6734c123,eval histoire ,G1 QP et H5 AD,lycee,1,2021-03-01 15:00,2021-03-01 17:00,,,,601ab5ed87a2df7a6734c10e,2021-02-03 15:49,2021-02-03 15:49,PRIVATE,CREATED,WORKDAYS,FRIDAY,12,1,0,1,EVENT
601ab81787a2df7a6734c124,eval histoire ,G1 QP et H5 AD,lycee,1,2021-03-02 15:00,2021-03-02 17:00,,,,601ab5ed87a2df7a6734c10e,2021-02-03 15:49,2021-02-03 15:49,PRIVATE,CREATED,WORKDAYS,FRIDAY,12,1,0,1,EVENT
601ab81787a2df7a6734c125,eval histoire ,G1 QP et H5 AD,lycee,1,2021-03-03 15:00,2021-03-03 17:00,,,,601ab5ed87a2df7a6734c10e,2021-02-03 15:49,2021-02-03 15:49,PRIVATE,CREATED,WORKDAYS,FRIDAY,12,1,0,1,EVENT
601ab81787a2df7a6734c126,eval histoire ,G1 QP et H5 AD,lycee,1,2021-03-04 15:00,2021-03-04 17:00,,,,601ab5ed87a2df7a6734c10e,2021-02-03 15:49,2021-02-03 15:49,PRIVATE,CREATED,WORKDAYS,FRIDAY,12,1,0,1,EVENT
601ab81787a2df7a6734c127,eval histoire ,G1 QP et H5 AD,lycee,1,2021-03-05 15:00,2021-03-05 17:00,,,,601ab5ed87a2df7a6734c10e,2021-02-03 15:49,2021-02-03 15:49,PRIVATE,CREATED,WORKDAYS,FRIDAY,12,1,0,1,EVENT
601ab81787a2df7a6734c128,eval histoire ,G1 QP et H5 AD,lycee,1,2021-03-08 15:00,2021-03-08 17:00,,,,601ab5ed87a2df7a6734c10e,2021-02-03 15:49,2021-02-03 15:49,PRIVATE,CREATED,WORKDAYS,FRIDAY,12,1,0,1,EVENT
601ab81787a2df7a6734c129,eval histoire ,G1 QP et H5 AD,lycee,1,2021-03-09 15:00,2021-03-09 17:00,,,,601ab5ed87a2df7a6734c10e,2021-02-03 15:49,2021-02-03 15:49,PRIVATE,CREATED,WORKDAYS,FRIDAY,12,1,0,1,EVENT
601ab81787a2df7a6734c12a,eval histoire ,G1 QP et H5 AD,lycee,1,2021-03-10 15:00,2021-03-10 17:00,,,,601ab5ed87a2df7a6734c10e,2021-02-03 15:49,2021-02-03 15:49,PRIVATE,CREATED,WORKDAYS,FRIDAY,12,1,0,1,EVENT
601ab81787a2df7a6734c12b,eval histoire ,G1 QP et H5 AD,lycee,1,2021-03-11 15:00,2021-03-11 17:00,,,,601ab5ed87a2df7a6734c10e,2021-02-03 15:49,2021-02-03 15:49,PRIVATE,CREATED,WORKDAYS,FRIDAY,12,1,0,1,EVENT
601ab81787a2df7a6734c12c,eval histoire ,G1 QP et H5 AD,lycee,1,2021-03-12 15:00,2021-03-12 17:00,,,,601ab5ed87a2df7a6734c10e,2021-02-03 15:49,2021-02-03 15:49,PRIVATE,CREATED,WORKDAYS,FRIDAY,12,1,0,1,EVENT
601ab81787a2df7a6734c12d,eval histoire ,G1 QP et H5 AD,lycee,1,2021-03-15 15:00,2021-03-15 17:00,,,,601ab5ed87a2df7a6734c10e,2021-02-03 15:49,2021-02-03 15:49,PRIVATE,CREATED,WORKDAYS,FRIDAY,12,1,0,1,EVENT
601ab81787a2df7a6734c12e,eval histoire ,G1 QP et H5 AD,lycee,1,2021-03-16 15:00,2021-03-16 17:00,,,,601ab5ed87a2df7a6734c10e,2021-02-03 15:49,2021-02-03 15:49,PRIVATE,CREATED,WORKDAYS,FRIDAY,12,1,0,1,EVENT
601ab81787a2df7a6734c12f,eval histoire ,G1 QP et H5 AD,lycee,1,2021-03-17 15:00,2021-03-17 17:00,,,,601ab5ed87a2df7a6734c10e,2021-02-03 15:49,2021-02-03 15:49,PRIVATE,CREATED,WORKDAYS,FRIDAY,12,1,0,1,EVENT
601ab81787a2df7a6734c130,eval histoire ,G1 QP et H5 AD,lycee,1,2021-03-18 15:00,2021-03-18 17:00,,,,601ab5ed87a2df7a6734c10e,2021-02-03 15:49,2021-02-03 15:49,PRIVATE,CREATED,WORKDAYS,FRIDAY,12,1,0,1,EVENT
601ab81787a2df7a6734c131,eval histoire ,G1 QP et H5 AD,lycee,1,2021-03-19 15:00,2021-03-19 17:00,,,,601ab5ed87a2df7a6734c10e,2021-02-03 15:49,2021-02-03 15:49,PRIVATE,CREATED,WORKDAYS,FRIDAY,12,1,0,1,EVENT
601ab81787a2df7a6734c132,eval histoire ,G1 QP et H5 AD,lycee,1,2021-03-22 15:00,2021-03-22 17:00,,,,601ab5ed87a2df7a6734c10e,2021-02-03 15:49,2021-02-03 15:49,PRIVATE,CREATED,WORKDAYS,FRIDAY,12,1,0,1,EVENT
601ab81787a2df7a6734c133,eval histoire ,G1 QP et H5 AD,lycee,1,2021-03-23 15:00,2021-03-23 17:00,,,,601ab5ed87a2df7a6734c10e,2021-02-03 15:49,2021-02-03 15:49,PRIVATE,CREATED,WORKDAYS,FRIDAY,12,1,0,1,EVENT
601ab81787a2df7a6734c134,eval histoire ,G1 QP et H5 AD,lycee,1,2021-03-24 15:00,2021-03-24 17:00,,,,601ab5ed87a2df7a6734c10e,2021-02-03 15:49,2021-02-03 15:49,PRIVATE,CREATED,WORKDAYS,FRIDAY,12,1,0,1,EVENT
601ab81787a2df7a6734c135,eval histoire ,G1 QP et H5 AD,lycee,1,2021-03-25 15:00,2021-03-25 17:00,,,,601ab5ed87a2df7a6734c10e,2021-02-03 15:49,2021-02-03 15:49,PRIVATE,CREATED,WORKDAYS,FRIDAY,12,1,0,1,EVENT
601ab81787a2df7a6734c136,eval histoire ,G1 QP et H5 AD,lycee,1,2021-03-26 15:00,2021-03-26 17:00,,,,601ab5ed87a2df7a6734c10e,2021-02-03 15:49,2021-02-03 15:49,PRIVATE,CREATED,WORKDAYS,FRIDAY,12,1,0,1,EVENT
601ab81787a2df7a6734c137,eval histoire ,G1 QP et H5 AD,lycee,1,2021-03-29 15:00,2021-03-29 17:00,,,,601ab5ed87a2df7a6734c10e,2021-02-03 15:49,2021-02-03 15:49,PRIVATE,CREATED,WORKDAYS,FRIDAY,12,1,0,1,EVENT
601ab81787a2df7a6734c138,eval histoire ,G1 QP et H5 AD,lycee,1,2021-03-30 15:00,2021-03-30 17:00,,,,601ab5ed87a2df7a6734c10e,2021-02-03 15:49,2021-02-03 15:49,PRIVATE,CREATED,WORKDAYS,FRIDAY,12,1,0,1,EVENT
601ab81787a2df7a6734c139,eval histoire ,G1 QP et H5 AD,lycee,1,2021-03-31 15:00,2021-03-31 17:00,,,,601ab5ed87a2df7a6734c10e,2021-02-03 15:49,2021-02-03 15:49,PRIVATE,CREATED,WORKDAYS,FRIDAY,12,1,0,1,EVENT
601ab81787a2df7a6734c13a,eval histoire ,G1 QP et H5 AD,lycee,1,2021-04-01 15:00,2021-04-01 17:00,,,,601ab5ed87a2df7a6734c10e,2021-02-03 15:49,2021-02-03 15:49,PRIVATE,CREATED,WORKDAYS,FRIDAY,12,1,0,1,EVENT
601ab81787a2df7a6734c13b,eval histoire ,G1 QP et H5 AD,lycee,1,2021-04-02 15:00,2021-04-02 17:00,,,,601ab5ed87a2df7a6734c10e,2021-02-03 15:49,2021-02-03 15:49,PRIVATE,CREATED,WORKDAYS,FRIDAY,12,1,0,1,EVENT
601ab81787a2df7a6734c13c,eval histoire ,G1 QP et H5 AD,lycee,1,2021-04-05 15:00,2021-04-05 17:00,,,,601ab5ed87a2df7a6734c10e,2021-02-03 15:49,2021-02-03 15:49,PRIVATE,CREATED,WORKDAYS,FRIDAY,12,1,0,1,EVENT
601ab81787a2df7a6734c13d,eval histoire ,G1 QP et H5 AD,lycee,1,2021-04-06 15:00,2021-04-06 17:00,,,,601ab5ed87a2df7a6734c10e,2021-02-03 15:49,2021-02-03 15:49,PRIVATE,CREATED,WORKDAYS,FRIDAY,12,1,0,1,EVENT
601ab81787a2df7a6734c13e,eval histoire ,G1 QP et H5 AD,lycee,1,2021-04-07 15:00,2021-04-07 17:00,,,,601ab5ed87a2df7a6734c10e,2021-02-03 15:49,2021-02-03 15:49,PRIVATE,CREATED,WORKDAYS,FRIDAY,12,1,0,1,EVENT
601ab81787a2df7a6734c13f,eval histoire ,G1 QP et H5 AD,lycee,1,2021-04-08 15:00,2021-04-08 17:00,,,,601ab5ed87a2df7a6734c10e,2021-02-03 15:49,2021-02-03 15:49,PRIVATE,CREATED,WORKDAYS,FRIDAY,12,1,0,1,EVENT
